335,505,4294966331,116,4294966331.0000014,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,505,0,0,0.0,0,0,0,0,0,0
335,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,0
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
334,506,0,0,0.0,0,0,0,0,0,1
