4294966835,752,0,0,0.0,0,0,0,0
4294966835,752,0,0,0.0,0,0,0,0
4294966838,752,3,0,3.0,0,0,0,0
4294967196,736,358,16,358.35736353534026,0,0,0,0
230,610,4294966966,126,4294966966.000002,0,0,0,0
246,496,16,114,115.11733144926528,0,0,0,0
157,455,89,41,97.98979538707079,0,0,0,0
157,780,0,325,325.0,0,0,0,0
139,910,18,130,131.24023773218335,0,0,0,0
38,939,101,29,105.08092119885512,0,0,0,0
506,771,468,168,497.24038452241587,0,0,0,0
846,624,340,147,370.41733220787603,1,0,0,0
848,548,2,76,76.02631123499285,1,0,0,0
846,462,2,86,86.02325267042627,1,0,0,1
854,445,8,17,18.788294228055936,0,0,0,1
877,430,23,15,27.459060435491963,0,0,0,1
879,443,2,13,13.152946437965905,0,0,0,1
703,578,176,135,221.812984290821,0,0,0,1
592,607,111,29,114.72575996697516,0,0,1,1
681,600,89,7,89.27485648266257,0,1,1,0
798,573,117,27,120.07497657713701,0,1,1,0
657,583,141,10,141.35416513141735,0,1,0,0
521,620,136,37,140.9432509913121,0,1,0,0
526,622,5,2,5.385164807134504,0,1,0,0
717,620,191,2,191.01047091717248,0,1,1,0
854,549,137,71,154.30489298787643,0,1,1,0
802,385,52,164,172.04650534085255,0,1,1,0
809,489,7,104,104.23531071570709,0,1,1,0
960,570,151,81,171.35343591536179,0,1,1,1
824,618,136,48,144.22205101855957,0,1,1,1
760,638,64,20,67.05221845696084,0,1,1,1
763,635,3,3,4.242640687119285,0,1,1,1
892,584,129,51,138.7155362603627,0,1,0,1
1129,474,237,110,261.283371074395,1,1,0,1
860,432,269,42,272.2590678012396,1,1,0,1
854,726,6,294,294.0612181162283,1,1,0,1
708,737,146,11,146.4137971640651,1,1,0,1
542,629,166,108,198.04039991880444,1,1,0,1
855,491,313,138,342.0716299256634,1,1,0,1
814,481,41,10,42.20189569201838,0,1,0,1
616,532,198,51,204.46271053666484,0,1,0,1
735,595,119,63,134.6476884316994,0,1,1,0
907,562,172,33,175.13708916160505,0,1,0,0
906,529,1,33,33.015148038438355,1,1,0,0
797,484,109,45,117.92370414806346,1,1,0,0
683,496,114,12,114.6298390472568,0,1,0,1
678,505,5,9,10.295630140987,0,0,0,1
891,538,213,33,215.5411793602327,0,0,1,1
1044,507,153,31,156.1089363233252,0,1,1,0
981,439,63,68,92.69843580125827,0,1,0,0
720,644,261,205,331.8825093312391,0,1,1,0
577,641,143,3,143.0314650697531,0,1,1,0
540,580,37,61,71.34423592694787,0,1,0,0
386,557,154,23,155.7080601638849,0,1,0,0
416,693,30,136,139.26952286842948,1,0,0,1
762,752,346,59,350.9943019480516,1,0,0,1
876,650,114,102,152.97058540778355,1,0,0,1
849,591,27,59,64.88451279003334,0,1,0,0
842,580,7,11,13.038404810405298,0,1,1,0
826,558,16,22,27.202941017470888,0,1,1,0
653,488,173,70,186.62529303392935,0,0,1,1
476,512,177,24,178.61970775925036,0,0,0,1
477,483,1,29,29.017236257093817,0,0,1,1
449,301,28,182,184.14125013152267,0,0,1,0
450,296,1,5,5.0990195135927845,0,0,0,0
450,296,0,0,0.0,0,0,0,0
450,296,0,0,0.0,0,0,0,0
