640,360,4294965983,97,4294965983.000001,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
640,360,0,0,0.0,0,0,0,0
