4294966702,744,0,0,0.0,0,0,0,0
4294966702,744,0,0,0.0,0,0,0,0
4294966702,744,0,0,0.0,0,0,0,0
4294966760,713,58,31,65.76473218982953,0,0,0,0
149,286,4294966611,427,4294966611.000021,0,0,0,0
316,211,167,75,183.06829326784035,0,0,0,0
290,216,26,5,26.476404589747453,0,0,0,0
261,225,29,9,30.364452901377952,0,0,0,0
242,247,19,22,29.068883707497267,0,0,0,0
117,320,125,73,144.75496537252184,0,0,0,0
123,594,6,274,274.0656855573131,0,0,0,0
37,705,86,111,140.41723540933285,0,0,0,0
4294967109,723,4294967072,18,4294967072.0,0,0,0,0
114,293,4294966995,430,4294966995.0000215,0,0,0,0
217,97,103,196,221.41589825484527,0,0,0,0
4294967289,228,4294967072,131,4294967072.000002,0,0,0,0
4294967122,690,167,462,491.25655211915495,0,0,0,0
4294966967,787,155,97,182.84966502567076,0,0,0,0
4294966914,800,53,13,54.57105459856901,0,0,0,0
150,774,4294966764,26,4294966764.0,0,0,0,0
613,640,463,134,482.00103734328206,0,0,0,0
701,539,88,101,133.9589489358587,0,0,0,0
717,495,16,44,46.8187996428785,0,0,0,0
858,596,141,101,173.44163283364233,0,0,0,0
645,602,213,6,213.08449028495716,0,0,0,0
710,566,65,36,74.30343195303969,0,0,0,0
984,481,274,85,286.8815086407627,0,1,0,0
857,468,127,13,127.66362050325849,0,1,0,0
851,495,6,27,27.65863337187866,0,1,0,0
1018,604,167,109,199.42417105255822,0,1,0,0
716,641,302,37,304.2581141070851,0,0,0,0
736,591,20,50,53.85164807134504,0,0,0,0
896,494,160,97,187.1069213043708,0,0,0,1
557,633,339,139,366.3905020603018,0,0,0,1
815,649,258,16,258.49564793241683,0,0,0,1
995,507,180,142,229.26840166058645,0,0,0,0
832,397,163,110,196.64434901618708,0,0,0,0
893,520,61,123,137.2953021774598,1,0,0,0
923,613,30,93,97.71898484941399,0,0,0,0
766,649,157,36,161.07451691686057,0,0,0,0
804,596,38,53,65.21502894272147,0,0,0,0
917,503,113,93,146.3488981851247,0,1,0,0
915,487,2,16,16.1245154965971,0,1,0,0
817,492,98,5,98.12746812182611,0,0,1,0
806,495,11,3,11.40175425099138,0,0,1,0
822,525,16,30,34.0,0,0,0,1
822,525,0,0,0.0,0,0,0,1
822,525,0,0,0.0,1,0,0,1
822,525,0,0,0.0,1,0,0,1
779,518,43,7,43.56604182158393,1,1,0,0
630,634,149,116,188.83061192507955,0,1,0,0
792,786,162,152,222.14409737825582,0,1,0,0
628,850,164,64,176.0454486773231,0,0,1,0
554,852,74,2,74.02702209328699,0,0,1,0
682,763,128,89,155.90060936378666,0,1,1,0
887,572,205,191,280.1892217769984,0,1,1,0
924,465,37,107,113.21660655575224,0,1,1,1
823,346,101,119,156.0833110873805,0,0,1,1
687,261,136,85,160.37767924496225,0,0,0,1
619,223,68,38,77.89736837660179,1,0,0,1
535,201,84,22,86.83317338436964,1,0,0,1
469,192,66,9,66.61080993352356,1,1,0,0
463,192,6,0,6.0,0,1,0,0
463,192,0,0,0.0,0,1,0,0
463,191,0,1,1.0,1,1,0,1
463,191,0,0,0.0,1,0,0,1
463,191,0,0,0.0,1,0,0,1
463,191,0,0,0.0,0,0,0,1
463,191,0,0,0.0,0,0,0,1
463,191,0,0,0.0,0,0,0,1
463,191,0,0,0.0,0,0,0,1
463,191,0,0,0.0,0,0,0,1
