305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,1,0,0,1
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,1,0
305,613,0,0,0.0,0,0,1,0
305,613,0,0,0.0,0,0,1,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,1,0,0,1
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,1,0
305,613,0,0,0.0,0,0,1,0
305,613,0,0,0.0,0,0,1,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,1,0,0,1
305,613,0,0,0.0,1,0,0,1
305,613,0,0,0.0,1,0,0,1
305,613,0,0,0.0,1,0,0,0
305,613,0,0,0.0,1,1,0,0
305,613,0,0,0.0,0,1,0,0
305,613,0,0,0.0,0,1,1,0
305,613,0,0,0.0,0,0,1,0
305,613,0,0,0.0,0,0,1,1
305,613,0,0,0.0,0,0,0,1
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
305,613,0,0,0.0,0,0,0,0
