400,340,4294966269,44,4294966269.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,1
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
400,340,0,0,0.0,0,0,0,0,0
